name,x,y,width,height,rotated
b250,204,348,34,31,1
b251,366,266,43,34,0
b252,400,68,28,19,1
b253,38,194,15,13,0
b254,259,226,13,24,1
b255,395,29,47,39,0
b256,53,197,21,13,0
b257,317,424,33,17,1
b258,13,69,34,44,1
b259,396,359,12,26,1
b260,0,265,12,19,1
b261,337,509,12,45,0
b262,511,260,48,27,1
b263,428,93,47,46,0
b264,206,163,23,45,1
b265,156,446,15,45,1
b266,463,248,48,45,1
b267,172,163,34,39,0
b268,290,108,22,25,0
b269,491,335,37,18,0
b270,194,379,23,15,0
b271,264,26,24,42,1
b272,47,261,24,35,0
b273,325,178,30,21,1
b274,316,526,21,33,1
b275,113,271,22,28,0
b276,113,240,14,31,1
b277,241,262,12,47,0
b278,162,341,42,13,1
b279,172,124,43,39,1
b280,61,524,31,22,0
b281,480,192,30,18,0
b282,410,262,30,44,1
b283,457,192,13,15,0
b284,412,208,21,30,1
b285,0,69,13,33,0
b286,0,458,36,41,0
b287,141,311,21,42,1
b288,302,233,28,36,0
b289,0,0,37,33,1
b290,348,319,16,27,0
b291,164,313,43,28,1
b292,253,274,24,39,0
b293,153,156,19,43,1
b294,491,353,17,26,0
b295,357,83,43,13,0
b296,150,542,27,16,1
b297,480,210,31,38,1
b298,121,53,40,33,1
b299,203,494,13,13,0
