name,x,y,width,height,rotated
b94,138,310,31,19,0
b95,262,164,44,37,0
b96,353,416,33,46,1
b97,354,71,40,15,0
b98,398,381,13,35,0
b99,421,43,17,40,1
b100,309,419,44,45,0
b101,507,403,36,30,1
b102,306,137,40,36,0
b103,240,82,34,34,0
b104,374,0,42,14,0
b105,34,200,33,35,1
b106,0,87,12,33,0
b107,34,235,32,15,0
b108,135,342,38,37,1
b109,264,118,42,46,0
b110,473,158,39,42,0
b111,83,0,13,21,0
b112,86,55,30,25,0
b113,35,474,24,36,1
b114,174,478,34,44,0
b115,62,272,34,22,0
b116,104,486,28,19,0
b117,468,394,39,21,0
b118,501,47,44,38,0
b119,388,265,45,28,1
b120,104,505,36,36,1
b121,318,260,38,34,1
b122,12,155,20,43,1
b123,174,522,36,23,1
b124,100,373,35,31,1
b125,282,0,42,46,1
b126,131,139,22,12,0
b127,0,345,25,43,0
b128,179,434,28,44,1
b129,238,277,34,22,0
b130,140,514,30,26,0
b131,230,299,48,45,0
b132,474,280,39,18,1
b133,446,254,15,43,0
b134,126,243,47,34,1
b135,261,402,45,15,0
b136,495,200,12,37,1
b137,38,103,28,21,1
b138,448,443,28,42,1
b139,474,243,36,37,0
b140,215,47,12,43,0
b141,354,144,45,19,1
b142,337,0,37,27,1
b143,331,194,25,24,1
b144,64,492,40,15,1
b145,461,254,13,45,0
b146,104,404,33,48,1
b147,64,450,30,42,0
b148,507,463,20,18,1
b149,306,91,47,22,0
b150,445,380,23,31,0
b151,230,344,42,18,1
b152,399,249,19,16,1
b153,86,80,41,30,0
b154,35,510,17,22,1
b155,268,0,14,25,1
b156,416,293,16,28,1
b157,446,340,20,25,0
b158,386,242,13,23,1
b159,142,470,32,44,1
b160,34,0,16,27,1
b161,432,90,46,47,0
b162,207,455,31,18,0
b163,399,87,33,22,0
b164,227,0,41,36,1
b165,507,481,21,17,0
b166,87,337,34,36,0
b167,507,312,37,36,1
b168,0,46,24,41,0
b169,262,201,24,39,0
b170,286,201,45,29,1
b171,40,305,22,40,0
b172,324,0,13,27,1
b173,356,269,32,25,1
b174,356,192,43,16,0
b175,25,345,15,16,0
b176,0,312,38,33,1
b177,45,66,41,37,0
b178,474,37,19,17,1
b179,0,0,34,46,1
b180,523,498,19,40,0
b181,179,404,28,30,1
b182,216,136,45,24,0
b183,50,0,33,39,0
b184,216,160,46,25,0
b185,513,207,34,27,1
b186,12,124,33,31,1
b187,512,151,36,38,0
b188,64,507,40,37,1
b189,428,137,44,12,0
b190,399,196,27,37,1
b191,207,422,34,16,1
b192,349,163,48,29,1
b193,82,185,17,33,1
b194,483,533,28,13,0
b195,395,327,33,13,0
b196,275,490,41,41,0
b197,142,442,37,28,0
b198,127,84,48,19,0
b199,274,82,31,36,0
b200,137,399,37,43,1
b201,190,223,26,29,0
b202,513,234,34,39,0
b203,127,56,15,28,0
b204,220,362,41,33,0
b205,446,365,21,15,0
b206,0,501,35,42,1
b207,411,469,33,28,0
b208,122,29,20,27,1
b209,142,0,36,45,1
b210,306,173,13,24,0
b211,462,37,12,16,1
b212,96,277,42,21,1
b213,448,411,14,32,1
b214,446,237,27,17,1
b215,369,374,29,21,0
b216,274,245,42,19,0
b217,216,116,48,20,1
b218,446,297,15,43,1
b219,324,27,28,18,0
b220,223,479,30,37,0
b221,207,358,13,45,0
b222,62,294,25,34,1
b223,379,477,22,19,0
b224,483,455,21,45,1
b225,383,14,38,47,1
b226,444,485,39,16,0
b227,278,286,32,13,1
b228,217,277,21,20,0
b229,306,113,48,24,1
b230,411,381,33,30,1
b231,259,436,16,30,0
b232,207,316,23,42,1
b233,227,79,13,16,1
b234,483,500,18,33,1
b235,398,359,46,22,1
b236,220,395,39,27,1
b237,12,229,21,40,0
b238,45,39,39,27,1
b239,253,466,22,40,1
b240,66,103,19,23,1
b241,38,292,24,13,1
b242,278,264,40,22,1
b243,442,501,37,34,0
b244,428,321,13,37,1
b245,507,348,36,24,0
b246,237,185,23,44,0
b247,468,335,39,36,1
b248,137,153,31,43,1
b249,0,474,35,27,0
b250,478,90,31,34,0
b251,356,208,43,34,0
b252,398,340,28,19,1
b253,121,342,13,15,1
b254,144,196,24,13,0
b255,261,363,47,39,0
b256,40,345,21,13,0
b257,207,438,33,17,1
b258,0,440,44,34,0
b259,310,307,12,26,1
b260,476,443,19,12,0
b261,241,422,12,45,0
b262,210,516,48,27,1
b263,501,0,46,47,1
b264,193,178,23,45,1
b265,286,230,45,15,0
b266,428,189,45,48,0
b267,513,273,34,39,0
b268,501,500,22,25,0
b269,462,0,18,37,1
b270,427,497,15,23,1
b271,38,250,24,42,1
b272,327,294,24,35,0
b273,319,173,30,21,1
b274,24,46,21,33,1
b275,69,218,28,22,1
b276,182,84,31,14,0
b277,433,264,12,47,0
b278,69,171,13,42,0
b279,87,298,43,39,1
b280,12,198,22,31,1
b281,507,433,18,30,1
b282,353,27,30,44,1
b283,316,245,15,13,1
b284,509,130,30,21,0
b285,86,152,13,33,0
b286,64,373,36,41,0
b287,354,86,42,21,0
b288,386,416,28,36,0
b289,182,47,33,37,0
b290,399,233,27,16,1
b291,227,36,28,43,0
b292,47,126,39,24,1
b293,421,0,19,43,1
b294,66,255,26,17,1
b295,130,329,43,13,0
b296,12,87,27,16,1
b297,507,372,38,31,0
b298,142,45,40,33,1
b299,34,155,13,13,1
