name,x,y,width,height,rotated
b107,21,383,15,32,1
b108,455,445,38,37,1
b109,225,45,42,46,0
b110,261,91,42,39,1
b111,173,91,13,21,0
b112,256,465,30,25,0
b113,174,288,24,36,1
b114,219,387,44,34,1
b115,174,324,22,34,1
b116,176,474,28,19,0
b117,445,0,39,21,0
b118,102,151,38,44,1
b119,338,514,45,28,1
b120,134,256,36,36,0
b121,420,447,34,38,0
b122,13,149,20,43,1
b123,47,158,23,36,0
b124,137,292,35,31,1
b125,263,364,46,42,0
b126,149,244,22,12,0
b127,256,422,25,43,0
b128,36,285,28,44,1
b129,428,39,34,22,0
b130,13,82,30,26,0
b131,0,503,48,45,0
b132,445,21,39,18,1
b133,171,204,43,15,1
b134,142,425,34,47,0
b135,92,294,45,15,0
b136,446,249,12,37,1
b137,179,358,28,21,1
b138,392,438,28,42,1
b139,242,327,36,37,0
b140,217,280,12,43,0
b141,428,211,45,19,1
b142,428,140,37,27,1
b143,291,263,25,24,1
b144,84,50,40,15,1
b145,218,156,13,45,0
b146,104,390,33,48,1
b147,41,40,42,30,1
b148,493,405,18,20,0
b149,379,0,47,22,0
b150,320,462,23,31,0
b151,163,529,42,18,1
b152,86,147,16,19,0
b153,13,108,30,41,1
b154,131,134,22,17,0
b155,94,0,14,25,1
b156,399,175,28,16,0
b157,404,191,20,25,0
b158,170,178,23,13,0
b159,278,319,32,44,1
b160,523,12,16,27,1
b161,501,359,47,46,1
b162,176,456,31,18,0
b163,331,214,22,33,1
b164,163,493,41,36,1
b165,311,304,17,21,1
b166,97,309,36,34,1
b167,389,48,37,36,1
b168,262,206,24,41,0
b169,36,384,24,39,0
b170,207,488,45,29,1
b171,149,204,22,40,0
b172,406,371,13,27,1
b173,70,166,32,25,1
b174,369,309,43,16,0
b175,13,192,15,16,0
b176,318,271,38,33,1
b177,0,41,37,41,1
b178,34,236,19,17,1
b179,15,469,46,34,0
b180,64,495,40,19,1
b181,333,0,28,30,1
b182,454,521,45,24,0
b183,192,67,33,39,0
b184,171,219,46,25,0
b185,293,506,27,34,0
b186,64,354,33,31,1
b187,406,333,36,38,0
b188,86,65,37,40,0
b189,504,169,44,12,0
b190,442,349,27,37,1
b191,420,485,34,16,1
b192,462,39,48,29,1
b193,355,402,17,33,1
b194,303,22,28,13,0
b195,345,487,33,13,0
b196,0,0,41,41,0
b197,64,285,28,37,1
b198,16,423,48,19,0
b199,473,148,31,36,0
b200,172,141,43,37,0
b201,281,422,29,26,1
b202,383,505,34,39,0
b203,36,253,15,28,0
b204,43,70,41,33,0
b205,356,387,21,15,0
b206,92,259,42,35,0
b207,378,361,28,33,1
b208,252,507,20,27,1
b209,267,41,36,45,1
b210,149,191,24,13,1
b211,279,263,12,16,1
b212,272,507,21,42,0
b213,455,386,14,32,1
b214,517,329,17,27,0
b215,230,364,29,21,0
b216,198,288,19,42,1
b217,372,418,48,20,1
b218,311,403,43,15,0
b219,102,241,28,18,0
b220,219,421,37,30,1
b221,34,191,13,45,0
b222,514,232,34,25,0
b223,356,328,22,19,0
b224,13,227,21,45,1
b225,97,343,38,47,1
b226,252,491,39,16,0
b227,399,84,13,32,0
b228,172,0,21,20,0
b229,307,99,48,24,1
b230,412,303,33,30,1
b231,501,329,16,30,0
b232,207,345,23,42,1
b233,354,435,16,13,0
b234,361,0,18,33,1
b235,466,305,46,22,1
b236,205,517,39,27,1
b237,108,0,40,21,1
b238,484,12,39,27,1
b239,356,347,22,40,1
b240,388,224,19,23,1
b241,36,329,13,24,0
b242,293,0,40,22,1
b243,53,251,37,34,0
b244,505,119,37,13,0
b245,469,370,24,36,1
b246,505,146,44,23,1
b247,475,226,39,36,1
b248,470,327,31,43,1
b249,27,442,35,27,0
b250,142,394,34,31,1
b251,53,217,43,34,0
b252,446,230,28,19,1
b253,215,141,13,15,1
b254,239,464,13,24,1
b255,345,448,47,39,0
b256,311,383,21,13,0
b257,278,302,33,17,1
b258,0,272,34,44,1
b259,388,22,12,26,1
b260,153,134,19,12,0
b261,207,387,12,45,0
b262,307,72,48,27,1
b263,102,195,47,46,0
b264,332,358,23,45,1
b265,286,230,45,15,0
b266,433,92,45,48,0
b267,47,124,39,34,1
b268,193,178,25,22,1
b269,142,376,37,18,0
b270,320,447,23,15,0
b271,131,91,42,24,0
b272,48,514,24,35,0
b273,407,216,21,30,0
b274,355,33,33,21,0
b275,64,385,28,22,1
b276,338,500,31,14,0
b277,352,150,47,12,1
b278,34,149,13,42,0
b279,475,262,39,43,0
b280,141,515,22,31,1
b281,286,245,30,18,0
b282,355,120,44,30,0
b283,225,91,15,13,1
b284,504,70,30,21,0
b285,0,82,13,33,0
b286,64,454,36,41,0
b287,178,120,42,21,0
b288,514,196,28,36,0
b289,104,516,37,33,1
b290,378,325,27,16,1
b291,129,472,28,43,0
b292,316,247,39,24,1
b293,337,171,19,43,1
b294,262,247,17,26,0
b295,291,493,43,13,0
b296,21,356,16,27,0
b297,510,39,38,31,0
b298,413,263,33,40,0
b299,239,451,13,13,1
