name,x,y,width,height,rotated
b191,221,463,34,16,1
b192,461,417,48,29,1
b193,0,337,17,33,1
b194,85,0,13,28,1
b195,276,225,13,33,1
b196,86,74,41,41,1
b197,136,365,37,28,0
b198,125,322,48,19,0
b199,487,446,31,36,0
b200,43,109,43,37,0
b201,508,115,29,26,1
b202,503,76,34,39,0
b203,105,36,28,15,1
b204,183,508,33,41,1
b205,251,136,21,15,0
b206,0,268,35,42,1
b207,228,68,28,33,1
b208,250,325,27,20,0
b209,172,200,45,36,0
b210,419,51,13,24,0
b211,381,146,16,12,0
b212,173,263,42,21,1
b213,459,249,14,32,1
b214,507,358,27,17,1
b215,229,325,21,29,1
b216,289,236,42,19,0
b217,124,287,48,20,1
b218,206,460,15,43,1
b219,475,151,28,18,0
b220,507,39,30,37,0
b221,206,354,13,45,0
b222,173,165,25,34,1
b223,198,165,19,22,1
b224,149,242,21,45,1
b225,473,216,38,47,1
b226,217,169,39,16,0
b227,403,378,32,13,1
b228,310,378,20,21,1
b229,125,341,48,24,1
b230,475,121,33,30,1
b231,310,399,16,30,0
b232,237,408,23,42,1
b233,446,303,13,16,1
b234,377,310,18,33,1
b235,128,112,46,22,1
b236,63,444,39,27,1
b237,256,0,21,40,0
b238,387,0,39,27,1
b239,12,182,22,40,1
b240,277,0,23,19,0
b241,17,337,13,24,0
b242,354,86,40,22,1
b243,474,169,37,34,0
b244,473,203,37,13,0
b245,463,506,24,36,1
b246,487,505,23,44,0
b247,468,39,39,36,1
b248,12,115,31,43,1
b249,0,310,35,27,0
b250,206,426,31,34,0
b251,395,318,43,34,0
b252,358,310,19,28,0
b253,198,187,15,13,0
b254,260,448,24,13,0
b255,498,263,47,39,0
b256,286,387,21,13,0
b257,284,448,17,33,0
b258,136,393,34,44,1
b259,395,352,12,26,1
b260,427,249,19,12,0
b261,0,73,12,45,0
b262,306,131,48,27,1
b263,16,393,47,46,0
b264,206,309,23,45,1
b265,125,307,45,15,0
b266,229,280,48,45,1
b267,103,456,39,34,1
b268,445,362,22,25,0
b269,351,68,37,18,0
b270,147,196,23,15,0
b271,217,185,42,24,0
b272,12,158,35,24,1
b273,355,261,30,21,1
b274,142,76,33,21,0
b275,161,508,22,28,0
b276,354,164,31,14,0
b277,537,36,12,47,0
b278,21,479,13,42,0
b279,44,66,39,43,0
b280,12,222,22,31,1
b281,373,387,30,18,0
b282,0,43,44,30,0
b283,331,194,15,13,1
b284,277,19,21,30,1
b285,218,101,33,13,1
b286,219,354,41,36,1
b287,218,114,42,21,0
b288,519,0,28,36,0
b289,173,370,33,37,0
b290,509,416,16,27,0
b291,330,313,28,43,0
b292,350,44,39,24,1
b293,262,461,19,43,1
b294,326,403,17,26,0
b295,175,108,43,13,0
b296,173,354,27,16,1
b297,178,70,31,38,1
b298,277,292,33,40,0
b299,127,84,13,13,0
